"institution","id","type","DOI","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","URL","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue","group","member","reference-count","title","created.date-parts2","created.date-parts3","created.date-time","created.timestamp","name","doi","url","container.title","publisher_plus"
"Duke","10.5061/dryad.8v684","dois","10.5061/dryad.8v684","Dryad",NA,NA,NA,NA,NA,NA,NA,"2012","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.8v684",17,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,68,17,1,1,2,0,0,0,"2012-08-10T17:50:21Z","2012-08-10T17:50:20Z",NA,"2022-06-01T22:19:59Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.3488j","dois","10.5061/dryad.3488j","Dryad",NA,NA,NA,NA,NA,NA,NA,"2012","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.3488j",19,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,213,37,1,1,1,0,0,0,"2012-08-14T18:11:09Z","2012-08-14T18:11:09Z",NA,"2022-06-01T13:39:00Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.4m0c3","dois","10.5061/dryad.4m0c3","Dryad",NA,NA,NA,NA,NA,NA,NA,"2012","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.4m0c3",13,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,261,37,1,1,1,0,0,0,"2012-08-20T18:03:35Z","2012-08-20T18:03:35Z",NA,"2022-06-01T11:15:42Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.d3623","dois","10.5061/dryad.d3623","Dryad",NA,NA,NA,NA,NA,NA,NA,"2012","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.d3623",11,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,340,46,1,1,1,0,0,0,"2012-08-27T18:51:40Z","2012-08-27T18:51:40Z",NA,"2022-06-01T11:13:47Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.5s07m","dois","10.5061/dryad.5s07m","Dryad",NA,NA,NA,NA,NA,NA,NA,"2012","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.5s07m",15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,90,9,1,1,1,0,0,0,"2012-10-16T18:03:41Z","2012-10-16T18:03:41Z",NA,"2022-06-01T06:55:19Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.c70gv","dois","10.5061/dryad.c70gv","Dryad",NA,NA,NA,NA,NA,NA,NA,"2012","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.c70gv",24,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,197,68,1,1,11,0,0,0,"2012-10-24T18:48:23Z","2012-10-24T18:48:23Z",NA,"2022-06-01T00:41:56Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.13kr7","dois","10.5061/dryad.13kr7","Dryad",NA,NA,NA,NA,NA,NA,NA,"2012","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.13kr7",27,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,119,35,1,1,3,0,0,0,"2012-10-25T18:08:24Z","2012-10-25T18:08:24Z",NA,"2022-06-01T04:41:03Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.8b490","dois","10.5061/dryad.8b490","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.8b490",22,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,94,13,1,1,1,0,0,0,"2012-10-25T18:37:50Z","2012-10-25T18:37:50Z",NA,"2022-06-01T15:19:56Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.mn71g","dois","10.5061/dryad.mn71g","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.mn71g",21,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,344,173,1,1,2,0,0,0,"2012-11-02T16:52:28Z","2012-11-02T16:52:28Z",NA,"2022-06-01T19:43:14Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5063/aa/knb.286.1","dois","10.5063/aa/knb.286.1","KNB Data Repository",NA,NA,NA,NA,NA,NA,NA,"2012","en","DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://knb.ecoinformatics.org/view/doi:10.5063/AA/knb.286.1",71,NA,"mds",TRUE,"findable",NA,97,0,0,0,0,0,0,0,"2012-11-06T00:31:45Z","2012-11-06T00:31:46Z",NA,"2020-06-29T06:52:40Z","cdl.ucsb","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.1b736","dois","10.5061/dryad.1b736","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.1b736",16,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,171,88,1,1,2,0,0,0,"2012-11-15T16:48:23Z","2012-11-15T16:48:22Z",NA,"2022-06-01T00:09:17Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.3r8n2","dois","10.5061/dryad.3r8n2","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.3r8n2",19,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,398,136,1,1,2,0,0,0,"2012-12-10T18:39:14Z","2012-12-10T18:39:15Z",NA,"2022-06-01T07:25:09Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.85078","dois","10.5061/dryad.85078","Dryad",NA,NA,NA,NA,NA,NA,NA,"2012","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.85078",27,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,170,36,1,1,3,0,0,0,"2012-12-12T20:48:37Z","2012-12-12T20:48:39Z",NA,"2022-06-01T14:21:39Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.77tm4","dois","10.5061/dryad.77tm4","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.77tm4",20,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,200,80,2,2,1,0,0,0,"2013-01-07T20:20:59Z","2013-01-07T20:21:00Z",NA,"2022-06-01T09:18:14Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.rh0mv","dois","10.5061/dryad.rh0mv","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.rh0mv",18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,144,55,1,1,4,0,0,0,"2013-01-16T15:40:53Z","2013-01-16T15:40:55Z",NA,"2022-06-01T19:45:45Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.h3t86","dois","10.5061/dryad.h3t86","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.h3t86",19,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,94,34,1,1,1,0,0,0,"2013-01-17T16:21:59Z","2013-01-17T16:22:01Z",NA,"2022-06-01T19:46:31Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.j5c2j","dois","10.5061/dryad.j5c2j","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.j5c2j",23,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,83,24,1,1,1,0,0,0,"2013-02-18T17:04:20Z","2013-02-18T17:04:22Z",NA,"2022-06-01T02:46:27Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.s5j81","dois","10.5061/dryad.s5j81","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.s5j81",24,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,210,54,1,1,3,0,0,0,"2013-02-22T15:15:23Z","2013-02-22T15:15:24Z",NA,"2022-06-01T19:47:57Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.304dn","dois","10.5061/dryad.304dn","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.304dn",30,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,153,20,1,1,3,0,0,0,"2013-02-25T16:39:04Z","2013-02-25T16:39:05Z",NA,"2022-06-01T19:48:04Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.s44s8","dois","10.5061/dryad.s44s8","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.s44s8",23,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,143,27,1,1,1,0,0,0,"2013-03-22T14:41:21Z","2013-03-22T14:41:23Z",NA,"2022-05-31T22:40:23Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.1ph37","dois","10.5061/dryad.1ph37","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.1ph37",26,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,287,106,1,1,5,0,0,0,"2013-03-22T16:12:42Z","2013-03-22T16:12:44Z",NA,"2022-06-01T02:29:48Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.vp4n8","dois","10.5061/dryad.vp4n8","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.vp4n8",12,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,72,16,1,1,1,0,0,0,"2013-04-30T13:50:50Z","2013-04-30T13:50:52Z",NA,"2022-06-01T04:01:13Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.5gs1v","dois","10.5061/dryad.5gs1v","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.5gs1v",20,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,67,22,1,1,5,0,0,0,"2013-05-24T14:39:02Z","2013-05-24T14:39:03Z",NA,"2022-05-31T22:44:54Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.n77k3","dois","10.5061/dryad.n77k3","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.n77k3",23,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,285,89,1,2,4,0,0,0,"2013-06-13T14:11:45Z","2013-06-13T14:11:46Z",NA,"2022-05-31T21:14:19Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.m327n","dois","10.5061/dryad.m327n","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.m327n",14,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,164,19,1,1,1,0,0,0,"2013-07-05T15:25:32Z","2013-07-05T15:25:34Z",NA,"2022-06-01T10:28:15Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.2r730","dois","10.5061/dryad.2r730","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.2r730",16,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,90,17,1,1,3,0,0,0,"2013-07-09T16:06:27Z","2013-07-09T16:06:28Z",NA,"2022-06-01T19:57:16Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.921k0","dois","10.5061/dryad.921k0","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.921k0",18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,249,42,1,1,1,0,0,0,"2013-08-05T16:53:37Z","2013-08-05T16:53:38Z",NA,"2022-06-01T11:51:03Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duke","10.5061/dryad.93p7f","dois","10.5061/dryad.93p7f","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.93p7f",19,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,140,27,1,1,1,0,0,0,"2013-08-12T16:27:23Z","2013-08-12T16:27:24Z",NA,"2022-06-01T12:25:33Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
