"institution","id","type","DOI","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","URL","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue","group","member","reference-count","title","created.date-parts2","created.date-parts3","created.date-time","created.timestamp","name","doi","url","container.title","publisher_plus"
"Washington U","10.5061/dryad.49k4d","dois","10.5061/dryad.49k4d","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.49k4d",22,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,92,17,1,1,1,0,0,0,"2013-06-20T16:23:54Z","2013-06-20T16:23:56Z",NA,"2022-06-01T08:44:05Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.2r730","dois","10.5061/dryad.2r730","Dryad",NA,NA,NA,NA,NA,NA,NA,"2013","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.2r730",16,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,90,17,1,1,3,0,0,0,"2013-07-09T16:06:27Z","2013-07-09T16:06:28Z",NA,"2022-06-01T19:57:16Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.j7q43","dois","10.5061/dryad.j7q43","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.j7q43",17,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,162,56,1,1,2,0,0,0,"2014-01-14T18:26:49Z","2014-01-14T18:26:50Z",NA,"2022-06-01T05:15:34Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.mg86j","dois","10.5061/dryad.mg86j","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.mg86j",17,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,151,55,1,1,5,0,0,0,"2014-01-29T18:00:05Z","2014-01-29T18:00:06Z",NA,"2022-06-01T20:09:13Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.jp13f","dois","10.5061/dryad.jp13f","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.jp13f",15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,94,9,1,1,1,0,0,0,"2014-05-27T14:05:15Z","2014-05-27T14:05:16Z",NA,"2022-06-01T10:07:09Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.9ht88","dois","10.5061/dryad.9ht88","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.9ht88",18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,133,36,1,1,3,0,0,0,"2014-05-29T17:35:55Z","2014-05-29T17:35:56Z",NA,"2022-06-01T20:18:17Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.5fm82","dois","10.5061/dryad.5fm82","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.5fm82",21,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,371,246,1,1,12,0,0,0,"2014-06-03T15:48:52Z","2014-06-03T15:48:54Z",NA,"2022-05-31T21:32:22Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.1m9q8","dois","10.5061/dryad.1m9q8","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.1m9q8",16,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,161,56,1,1,3,0,0,0,"2014-09-16T16:53:17Z","2014-09-16T16:53:18Z",NA,"2022-05-31T22:29:50Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.4f0d1","dois","10.5061/dryad.4f0d1","Dryad",NA,NA,NA,NA,NA,NA,NA,"2014","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.4f0d1",15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,198,27,1,1,3,0,0,0,"2014-09-17T18:50:01Z","2014-09-17T18:50:02Z",NA,"2022-06-01T03:14:19Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.kk61p","dois","10.5061/dryad.kk61p","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.kk61p",15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,261,121,1,1,1,0,0,0,"2015-01-07T18:26:52Z","2015-01-07T18:26:53Z",NA,"2022-06-01T07:08:21Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.v1q15","dois","10.5061/dryad.v1q15","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.v1q15",16,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,198,39,1,1,1,0,0,0,"2015-01-08T16:09:36Z","2015-01-08T16:09:38Z",NA,"2022-05-31T23:09:36Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.j167m","dois","10.5061/dryad.j167m","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.j167m",18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,646,149,1,1,1,0,0,0,"2015-02-11T17:54:50Z","2015-02-11T17:54:52Z",NA,"2022-06-01T20:47:09Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.80t07","dois","10.5061/dryad.80t07","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.80t07",18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,125,13,1,1,1,0,0,0,"2015-03-16T14:14:10Z","2015-03-16T14:14:11Z",NA,"2022-06-01T09:49:32Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.3p147","dois","10.5061/dryad.3p147","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.3p147",20,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,112,19,1,1,4,0,0,0,"2015-03-24T15:18:52Z","2015-03-24T15:18:53Z",NA,"2022-06-01T20:54:22Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.q8q44","dois","10.5061/dryad.q8q44","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.q8q44",16,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,269,48,1,1,2,0,0,0,"2015-04-20T15:37:52Z","2015-04-20T15:37:54Z",NA,"2022-06-01T09:55:41Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.566h9","dois","10.5061/dryad.566h9","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.566h9",18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,351,196,1,1,27,0,0,0,"2015-05-29T14:27:43Z","2015-05-29T14:27:44Z",NA,"2022-06-01T21:04:28Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.j2qv8","dois","10.5061/dryad.j2qv8","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.j2qv8",21,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,270,82,1,1,2,0,0,0,"2015-06-09T15:44:49Z","2015-06-09T15:44:50Z",NA,"2022-06-01T08:01:01Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.k3f17","dois","10.5061/dryad.k3f17","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.k3f17",13,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,183,79,1,1,10,0,0,0,"2015-07-07T15:14:01Z","2015-07-07T15:14:02Z",NA,"2022-06-01T14:51:15Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.ck54h","dois","10.5061/dryad.ck54h","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.ck54h",13,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,209,59,1,1,11,0,0,0,"2015-07-14T14:49:03Z","2015-07-14T14:49:05Z",NA,"2022-05-31T20:53:06Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.pb2sq","dois","10.5061/dryad.pb2sq","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.pb2sq",20,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,308,163,1,1,10,0,0,0,"2015-07-21T01:53:14Z","2015-07-21T01:53:15Z",NA,"2022-05-31T23:11:35Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.15kb3","dois","10.5061/dryad.15kb3","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.15kb3",21,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,195,10,1,1,2,0,0,0,"2015-07-24T16:16:46Z","2015-07-24T16:16:47Z",NA,"2022-05-31T23:29:26Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.7dg0p","dois","10.5061/dryad.7dg0p","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.7dg0p",15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,158,59,1,1,3,0,0,0,"2015-07-29T14:19:43Z","2015-07-29T14:19:44Z",NA,"2022-06-01T08:46:05Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.67rq6","dois","10.5061/dryad.67rq6","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.67rq6",22,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,282,116,1,1,7,0,0,0,"2015-08-25T14:39:29Z","2015-08-25T14:39:30Z",NA,"2022-06-01T06:25:03Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.b3q08","dois","10.5061/dryad.b3q08","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.b3q08",31,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,594,207,1,1,2,0,0,0,"2015-08-27T14:51:02Z","2015-08-27T14:51:04Z",NA,"2022-06-01T12:59:16Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.57vt3","dois","10.5061/dryad.57vt3","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.57vt3",29,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,113,11,1,1,2,0,0,0,"2015-09-15T17:53:52Z","2015-09-15T17:53:53Z",NA,"2022-06-01T12:00:52Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.0398p","dois","10.5061/dryad.0398p","Dryad",NA,NA,NA,NA,NA,NA,NA,"2015","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.0398p",29,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,103,14,1,1,3,0,0,0,"2015-10-01T14:45:54Z","2015-10-01T14:45:55Z",NA,"2022-06-01T08:38:52Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.rr4pm","dois","10.5061/dryad.rr4pm","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.rr4pm",23,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,308,57,1,1,1,0,0,0,"2015-11-18T16:45:22Z","2015-11-18T16:45:23Z",NA,"2022-06-01T01:29:23Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.4f92n","dois","10.5061/dryad.4f92n","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.4f92n",19,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,317,121,1,1,23,0,0,0,"2016-01-26T07:14:16Z","2016-01-26T07:14:17Z",NA,"2022-05-31T20:53:22Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.sh2mb","dois","10.5061/dryad.sh2mb","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.sh2mb",17,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,216,79,1,1,9,0,0,0,"2016-02-01T15:49:45Z","2016-02-01T15:49:46Z",NA,"2022-06-01T15:59:51Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.s14s1","dois","10.5061/dryad.s14s1","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.s14s1",17,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,60,2,1,1,1,0,0,0,"2016-02-05T18:53:20Z","2016-02-05T18:53:21Z",NA,"2022-06-01T03:17:30Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.983r5","dois","10.5061/dryad.983r5","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.983r5",22,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,162,65,1,1,15,0,0,0,"2016-02-19T23:10:00Z","2016-02-19T23:10:01Z",NA,"2022-06-01T10:16:05Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.sm12c","dois","10.5061/dryad.sm12c","Dryad",NA,NA,NA,NA,NA,NA,NA,"2017","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.sm12c",24,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,169,32,1,1,2,0,0,0,"2016-03-14T15:40:34Z","2016-03-14T15:40:35Z",NA,"2022-05-31T19:18:59Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.k43t2","dois","10.5061/dryad.k43t2","Dryad",NA,NA,NA,NA,NA,NA,NA,"2017","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.k43t2",21,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,97,19,1,1,5,0,0,0,"2016-03-21T17:11:19Z","2016-03-21T17:11:20Z",NA,"2022-05-31T22:25:35Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.1cc85","dois","10.5061/dryad.1cc85","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.1cc85",22,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,86,13,1,1,2,0,0,0,"2016-03-30T13:56:02Z","2016-03-30T13:56:03Z",NA,"2022-06-01T12:15:24Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.8s6n7","dois","10.5061/dryad.8s6n7","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.8s6n7",19,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,323,7,1,1,1,0,0,0,"2016-03-30T15:30:03Z","2016-03-30T15:30:04Z",NA,"2022-06-01T00:06:02Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington U","10.5061/dryad.k5n4k","dois","10.5061/dryad.k5n4k","Dryad",NA,NA,NA,NA,NA,NA,NA,"2016","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.k5n4k",25,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,77,16,1,1,3,0,0,0,"2016-06-07T13:21:49Z","2016-06-07T13:21:50Z",NA,"2022-06-01T03:32:13Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
